date,value,series_code,series_slug,series_name
10/03/2022,5.0513,1,cambio,Taxa de cambio
11/03/2022,5.0255,1,cambio,Taxa de cambio
14/03/2022,5.0647,1,cambio,Taxa de cambio
15/03/2022,5.1314,1,cambio,Taxa de cambio
16/03/2022,5.1287,1,cambio,Taxa de cambio
17/03/2022,5.0764,1,cambio,Taxa de cambio
18/03/2022,5.0411,1,cambio,Taxa de cambio
21/03/2022,4.9666,1,cambio,Taxa de cambio
22/03/2022,4.9208,1,cambio,Taxa de cambio
23/03/2022,4.8704,1,cambio,Taxa de cambio
24/03/2022,4.8067,1,cambio,Taxa de cambio
25/03/2022,4.7782,1,cambio,Taxa de cambio
28/03/2022,4.7905,1,cambio,Taxa de cambio
29/03/2022,4.7486,1,cambio,Taxa de cambio
30/03/2022,4.7497,1,cambio,Taxa de cambio
31/03/2022,4.7378,1,cambio,Taxa de cambio
01/04/2022,4.6984,1,cambio,Taxa de cambio
04/04/2022,4.6175,1,cambio,Taxa de cambio
05/04/2022,4.6400,1,cambio,Taxa de cambio
06/04/2022,4.6967,1,cambio,Taxa de cambio
07/04/2022,4.7422,1,cambio,Taxa de cambio
08/04/2022,4.7513,1,cambio,Taxa de cambio
11/04/2022,4.7025,1,cambio,Taxa de cambio
12/04/2022,4.6483,1,cambio,Taxa de cambio
13/04/2022,4.6811,1,cambio,Taxa de cambio
14/04/2022,4.7158,1,cambio,Taxa de cambio
18/04/2022,4.6746,1,cambio,Taxa de cambio
19/04/2022,4.6664,1,cambio,Taxa de cambio
20/04/2022,4.6397,1,cambio,Taxa de cambio
22/04/2022,4.7326,1,cambio,Taxa de cambio
25/04/2022,4.8818,1,cambio,Taxa de cambio
26/04/2022,4.9666,1,cambio,Taxa de cambio
27/04/2022,5.0167,1,cambio,Taxa de cambio
28/04/2022,5.0110,1,cambio,Taxa de cambio
29/04/2022,4.9191,1,cambio,Taxa de cambio
02/05/2022,5.0266,1,cambio,Taxa de cambio
03/05/2022,5.0167,1,cambio,Taxa de cambio
04/05/2022,5.0093,1,cambio,Taxa de cambio
05/05/2022,5.0051,1,cambio,Taxa de cambio
06/05/2022,5.0750,1,cambio,Taxa de cambio
09/05/2022,5.1340,1,cambio,Taxa de cambio
10/05/2022,5.1390,1,cambio,Taxa de cambio
11/05/2022,5.1244,1,cambio,Taxa de cambio
12/05/2022,5.1482,1,cambio,Taxa de cambio
13/05/2022,5.1075,1,cambio,Taxa de cambio
16/05/2022,5.0666,1,cambio,Taxa de cambio
17/05/2022,4.9676,1,cambio,Taxa de cambio
18/05/2022,4.9592,1,cambio,Taxa de cambio
19/05/2022,4.9198,1,cambio,Taxa de cambio
20/05/2022,4.8777,1,cambio,Taxa de cambio
23/05/2022,4.7973,1,cambio,Taxa de cambio
24/05/2022,4.8106,1,cambio,Taxa de cambio
25/05/2022,4.8359,1,cambio,Taxa de cambio
26/05/2022,4.7967,1,cambio,Taxa de cambio
27/05/2022,4.7434,1,cambio,Taxa de cambio
30/05/2022,4.7216,1,cambio,Taxa de cambio
31/05/2022,4.7289,1,cambio,Taxa de cambio
01/06/2022,4.7765,1,cambio,Taxa de cambio
02/06/2022,4.7879,1,cambio,Taxa de cambio
03/06/2022,4.7956,1,cambio,Taxa de cambio
06/06/2022,4.7839,1,cambio,Taxa de cambio
07/06/2022,4.8909,1,cambio,Taxa de cambio
08/06/2022,4.8711,1,cambio,Taxa de cambio
09/06/2022,4.8951,1,cambio,Taxa de cambio
10/06/2022,4.9836,1,cambio,Taxa de cambio
13/06/2022,5.1033,1,cambio,Taxa de cambio
14/06/2022,5.1203,1,cambio,Taxa de cambio
15/06/2022,5.1119,1,cambio,Taxa de cambio
17/06/2022,5.1313,1,cambio,Taxa de cambio
20/06/2022,5.1641,1,cambio,Taxa de cambio
21/06/2022,5.1462,1,cambio,Taxa de cambio
22/06/2022,5.1509,1,cambio,Taxa de cambio
23/06/2022,5.1833,1,cambio,Taxa de cambio
24/06/2022,5.2334,1,cambio,Taxa de cambio
27/06/2022,5.2214,1,cambio,Taxa de cambio
28/06/2022,5.2179,1,cambio,Taxa de cambio
29/06/2022,5.2268,1,cambio,Taxa de cambio
30/06/2022,5.2380,1,cambio,Taxa de cambio
01/07/2022,5.3142,1,cambio,Taxa de cambio
04/07/2022,5.3038,1,cambio,Taxa de cambio
05/07/2022,5.3899,1,cambio,Taxa de cambio
06/07/2022,5.4321,1,cambio,Taxa de cambio
07/07/2022,5.3640,1,cambio,Taxa de cambio
08/07/2022,5.3086,1,cambio,Taxa de cambio
11/07/2022,5.3477,1,cambio,Taxa de cambio
12/07/2022,5.4120,1,cambio,Taxa de cambio
13/07/2022,5.3992,1,cambio,Taxa de cambio
14/07/2022,5.4568,1,cambio,Taxa de cambio
15/07/2022,5.4014,1,cambio,Taxa de cambio
18/07/2022,5.3675,1,cambio,Taxa de cambio
19/07/2022,5.3904,1,cambio,Taxa de cambio
20/07/2022,5.4288,1,cambio,Taxa de cambio
21/07/2022,5.4750,1,cambio,Taxa de cambio
22/07/2022,5.4522,1,cambio,Taxa de cambio
25/07/2022,5.4144,1,cambio,Taxa de cambio
26/07/2022,5.3608,1,cambio,Taxa de cambio
27/07/2022,5.3074,1,cambio,Taxa de cambio
28/07/2022,5.2149,1,cambio,Taxa de cambio
29/07/2022,5.1884,1,cambio,Taxa de cambio
01/08/2022,5.1606,1,cambio,Taxa de cambio
02/08/2022,5.2329,1,cambio,Taxa de cambio
03/08/2022,5.2846,1,cambio,Taxa de cambio
04/08/2022,5.2409,1,cambio,Taxa de cambio
05/08/2022,5.2165,1,cambio,Taxa de cambio
08/08/2022,5.1247,1,cambio,Taxa de cambio
09/08/2022,5.1224,1,cambio,Taxa de cambio
10/08/2022,5.0497,1,cambio,Taxa de cambio
11/08/2022,5.1127,1,cambio,Taxa de cambio
12/08/2022,5.1023,1,cambio,Taxa de cambio
15/08/2022,5.0925,1,cambio,Taxa de cambio
16/08/2022,5.1340,1,cambio,Taxa de cambio
17/08/2022,5.1784,1,cambio,Taxa de cambio
18/08/2022,5.1773,1,cambio,Taxa de cambio
19/08/2022,5.1961,1,cambio,Taxa de cambio
22/08/2022,5.1709,1,cambio,Taxa de cambio
23/08/2022,5.1030,1,cambio,Taxa de cambio
24/08/2022,5.1050,1,cambio,Taxa de cambio
25/08/2022,5.1173,1,cambio,Taxa de cambio
26/08/2022,5.0903,1,cambio,Taxa de cambio
29/08/2022,5.0428,1,cambio,Taxa de cambio
30/08/2022,5.0617,1,cambio,Taxa de cambio
31/08/2022,5.1790,1,cambio,Taxa de cambio
01/09/2022,5.2007,1,cambio,Taxa de cambio
02/09/2022,5.1878,1,cambio,Taxa de cambio
05/09/2022,5.1686,1,cambio,Taxa de cambio
06/09/2022,5.2228,1,cambio,Taxa de cambio
08/09/2022,5.2155,1,cambio,Taxa de cambio
09/09/2022,5.1633,1,cambio,Taxa de cambio
12/09/2022,5.1183,1,cambio,Taxa de cambio
13/09/2022,5.1794,1,cambio,Taxa de cambio
14/09/2022,5.1774,1,cambio,Taxa de cambio
15/09/2022,5.2211,1,cambio,Taxa de cambio
16/09/2022,5.2882,1,cambio,Taxa de cambio
19/09/2022,5.2367,1,cambio,Taxa de cambio
20/09/2022,5.1705,1,cambio,Taxa de cambio
21/09/2022,5.1692,1,cambio,Taxa de cambio
22/09/2022,5.1677,1,cambio,Taxa de cambio
23/09/2022,5.2257,1,cambio,Taxa de cambio
26/09/2022,5.3548,1,cambio,Taxa de cambio
27/09/2022,5.3508,1,cambio,Taxa de cambio
28/09/2022,5.3594,1,cambio,Taxa de cambio
29/09/2022,5.3916,1,cambio,Taxa de cambio
30/09/2022,5.4066,1,cambio,Taxa de cambio
03/10/2022,5.2002,1,cambio,Taxa de cambio
04/10/2022,5.1411,1,cambio,Taxa de cambio
05/10/2022,5.2144,1,cambio,Taxa de cambio
06/10/2022,5.2009,1,cambio,Taxa de cambio
07/10/2022,5.2221,1,cambio,Taxa de cambio
10/10/2022,5.1941,1,cambio,Taxa de cambio
11/10/2022,5.2068,1,cambio,Taxa de cambio
13/10/2022,5.3017,1,cambio,Taxa de cambio
14/10/2022,5.2824,1,cambio,Taxa de cambio
17/10/2022,5.2713,1,cambio,Taxa de cambio
18/10/2022,5.2697,1,cambio,Taxa de cambio
19/10/2022,5.2808,1,cambio,Taxa de cambio
20/10/2022,5.2176,1,cambio,Taxa de cambio
21/10/2022,5.1919,1,cambio,Taxa de cambio
24/10/2022,5.2744,1,cambio,Taxa de cambio
25/10/2022,5.3091,1,cambio,Taxa de cambio
26/10/2022,5.3248,1,cambio,Taxa de cambio
27/10/2022,5.3003,1,cambio,Taxa de cambio
28/10/2022,5.3454,1,cambio,Taxa de cambio
31/10/2022,5.2570,1,cambio,Taxa de cambio
01/11/2022,5.1500,1,cambio,Taxa de cambio
03/11/2022,5.1349,1,cambio,Taxa de cambio
04/11/2022,5.0360,1,cambio,Taxa de cambio
07/11/2022,5.0886,1,cambio,Taxa de cambio
08/11/2022,5.1744,1,cambio,Taxa de cambio
09/11/2022,5.1629,1,cambio,Taxa de cambio
10/11/2022,5.3064,1,cambio,Taxa de cambio
11/11/2022,5.3051,1,cambio,Taxa de cambio
14/11/2022,5.3013,1,cambio,Taxa de cambio
16/11/2022,5.3204,1,cambio,Taxa de cambio
17/11/2022,5.4655,1,cambio,Taxa de cambio
18/11/2022,5.3477,1,cambio,Taxa de cambio
21/11/2022,5.3259,1,cambio,Taxa de cambio
22/11/2022,5.3339,1,cambio,Taxa de cambio
23/11/2022,5.3930,1,cambio,Taxa de cambio
24/11/2022,5.3149,1,cambio,Taxa de cambio
25/11/2022,5.3508,1,cambio,Taxa de cambio
28/11/2022,5.3796,1,cambio,Taxa de cambio
29/11/2022,5.3076,1,cambio,Taxa de cambio
30/11/2022,5.2941,1,cambio,Taxa de cambio
01/12/2022,5.1948,1,cambio,Taxa de cambio
02/12/2022,5.1974,1,cambio,Taxa de cambio
05/12/2022,5.2464,1,cambio,Taxa de cambio
06/12/2022,5.2396,1,cambio,Taxa de cambio
07/12/2022,5.2208,1,cambio,Taxa de cambio
08/12/2022,5.2091,1,cambio,Taxa de cambio
09/12/2022,5.2396,1,cambio,Taxa de cambio
12/12/2022,5.3066,1,cambio,Taxa de cambio
13/12/2022,5.2669,1,cambio,Taxa de cambio
14/12/2022,5.3406,1,cambio,Taxa de cambio
15/12/2022,5.3183,1,cambio,Taxa de cambio
16/12/2022,5.2806,1,cambio,Taxa de cambio
19/12/2022,5.3160,1,cambio,Taxa de cambio
20/12/2022,5.2427,1,cambio,Taxa de cambio
21/12/2022,5.2031,1,cambio,Taxa de cambio
22/12/2022,5.1871,1,cambio,Taxa de cambio
23/12/2022,5.1445,1,cambio,Taxa de cambio
26/12/2022,5.1872,1,cambio,Taxa de cambio
27/12/2022,5.2832,1,cambio,Taxa de cambio
28/12/2022,5.2736,1,cambio,Taxa de cambio
29/12/2022,5.2177,1,cambio,Taxa de cambio
30/12/2022,5.2177,1,cambio,Taxa de cambio
02/01/2023,5.3436,1,cambio,Taxa de cambio
03/01/2023,5.3759,1,cambio,Taxa de cambio
04/01/2023,5.4459,1,cambio,Taxa de cambio
05/01/2023,5.4026,1,cambio,Taxa de cambio
06/01/2023,5.2855,1,cambio,Taxa de cambio
09/01/2023,5.2967,1,cambio,Taxa de cambio
10/01/2023,5.2395,1,cambio,Taxa de cambio
11/01/2023,5.2020,1,cambio,Taxa de cambio
12/01/2023,5.1400,1,cambio,Taxa de cambio
13/01/2023,5.1146,1,cambio,Taxa de cambio
16/01/2023,5.1115,1,cambio,Taxa de cambio
17/01/2023,5.1203,1,cambio,Taxa de cambio
18/01/2023,5.0909,1,cambio,Taxa de cambio
19/01/2023,5.2144,1,cambio,Taxa de cambio
20/01/2023,5.1986,1,cambio,Taxa de cambio
23/01/2023,5.1922,1,cambio,Taxa de cambio
24/01/2023,5.1696,1,cambio,Taxa de cambio
25/01/2023,5.1042,1,cambio,Taxa de cambio
26/01/2023,5.0951,1,cambio,Taxa de cambio
27/01/2023,5.0767,1,cambio,Taxa de cambio
30/01/2023,5.0959,1,cambio,Taxa de cambio
31/01/2023,5.0993,1,cambio,Taxa de cambio
01/02/2023,5.0721,1,cambio,Taxa de cambio
02/02/2023,4.9901,1,cambio,Taxa de cambio
03/02/2023,5.1030,1,cambio,Taxa de cambio
06/02/2023,5.1763,1,cambio,Taxa de cambio
07/02/2023,5.1695,1,cambio,Taxa de cambio
08/02/2023,5.2036,1,cambio,Taxa de cambio
09/02/2023,5.2315,1,cambio,Taxa de cambio
10/02/2023,5.2526,1,cambio,Taxa de cambio
13/02/2023,5.1834,1,cambio,Taxa de cambio
14/02/2023,5.1507,1,cambio,Taxa de cambio
15/02/2023,5.2243,1,cambio,Taxa de cambio
16/02/2023,5.2432,1,cambio,Taxa de cambio
17/02/2023,5.2012,1,cambio,Taxa de cambio
22/02/2023,5.1730,1,cambio,Taxa de cambio
23/02/2023,5.1330,1,cambio,Taxa de cambio
24/02/2023,5.1791,1,cambio,Taxa de cambio
27/02/2023,5.1960,1,cambio,Taxa de cambio
28/02/2023,5.2078,1,cambio,Taxa de cambio
01/03/2023,5.2070,1,cambio,Taxa de cambio
02/03/2023,5.2080,1,cambio,Taxa de cambio
03/03/2023,5.2037,1,cambio,Taxa de cambio
06/03/2023,5.1970,1,cambio,Taxa de cambio
07/03/2023,5.1901,1,cambio,Taxa de cambio
08/03/2023,5.1387,1,cambio,Taxa de cambio
09/03/2023,5.1353,1,cambio,Taxa de cambio
10/03/2023,5.1822,1,cambio,Taxa de cambio
13/03/2023,5.2400,1,cambio,Taxa de cambio
14/03/2023,5.2362,1,cambio,Taxa de cambio
15/03/2023,5.2981,1,cambio,Taxa de cambio
16/03/2023,5.2892,1,cambio,Taxa de cambio
17/03/2023,5.2679,1,cambio,Taxa de cambio
20/03/2023,5.2467,1,cambio,Taxa de cambio
21/03/2023,5.2444,1,cambio,Taxa de cambio
22/03/2023,5.2648,1,cambio,Taxa de cambio
23/03/2023,5.2632,1,cambio,Taxa de cambio
24/03/2023,5.2921,1,cambio,Taxa de cambio
27/03/2023,5.2306,1,cambio,Taxa de cambio
28/03/2023,5.1733,1,cambio,Taxa de cambio
29/03/2023,5.1493,1,cambio,Taxa de cambio
30/03/2023,5.1254,1,cambio,Taxa de cambio
31/03/2023,5.0804,1,cambio,Taxa de cambio
03/04/2023,5.0637,1,cambio,Taxa de cambio
04/04/2023,5.0762,1,cambio,Taxa de cambio
05/04/2023,5.0447,1,cambio,Taxa de cambio
06/04/2023,5.0683,1,cambio,Taxa de cambio
10/04/2023,5.0834,1,cambio,Taxa de cambio
11/04/2023,5.0128,1,cambio,Taxa de cambio
12/04/2023,4.9496,1,cambio,Taxa de cambio
13/04/2023,4.9097,1,cambio,Taxa de cambio
14/04/2023,4.9455,1,cambio,Taxa de cambio
17/04/2023,4.9421,1,cambio,Taxa de cambio
18/04/2023,4.9678,1,cambio,Taxa de cambio
19/04/2023,5.0467,1,cambio,Taxa de cambio
20/04/2023,5.0497,1,cambio,Taxa de cambio
24/04/2023,5.0595,1,cambio,Taxa de cambio
25/04/2023,5.0613,1,cambio,Taxa de cambio
26/04/2023,5.0585,1,cambio,Taxa de cambio
27/04/2023,5.0150,1,cambio,Taxa de cambio
28/04/2023,5.0007,1,cambio,Taxa de cambio
02/05/2023,5.0334,1,cambio,Taxa de cambio
03/05/2023,5.0227,1,cambio,Taxa de cambio
04/05/2023,5.0106,1,cambio,Taxa de cambio
05/05/2023,4.9696,1,cambio,Taxa de cambio
08/05/2023,4.9696,1,cambio,Taxa de cambio
09/05/2023,5.0007,1,cambio,Taxa de cambio
10/05/2023,4.9547,1,cambio,Taxa de cambio
11/05/2023,4.9696,1,cambio,Taxa de cambio
12/05/2023,4.9234,1,cambio,Taxa de cambio
15/05/2023,4.9103,1,cambio,Taxa de cambio
16/05/2023,4.9122,1,cambio,Taxa de cambio
17/05/2023,4.9513,1,cambio,Taxa de cambio
18/05/2023,4.9647,1,cambio,Taxa de cambio
19/05/2023,4.9858,1,cambio,Taxa de cambio
22/05/2023,4.9680,1,cambio,Taxa de cambio
23/05/2023,4.9674,1,cambio,Taxa de cambio
24/05/2023,4.9474,1,cambio,Taxa de cambio
25/05/2023,4.9990,1,cambio,Taxa de cambio
26/05/2023,5.0114,1,cambio,Taxa de cambio
29/05/2023,4.9954,1,cambio,Taxa de cambio
30/05/2023,5.0593,1,cambio,Taxa de cambio
31/05/2023,5.0959,1,cambio,Taxa de cambio
01/06/2023,5.0350,1,cambio,Taxa de cambio
02/06/2023,4.9558,1,cambio,Taxa de cambio
05/06/2023,4.9236,1,cambio,Taxa de cambio
06/06/2023,4.9292,1,cambio,Taxa de cambio
07/06/2023,4.9119,1,cambio,Taxa de cambio
09/06/2023,4.8922,1,cambio,Taxa de cambio
12/06/2023,4.8832,1,cambio,Taxa de cambio
13/06/2023,4.8533,1,cambio,Taxa de cambio
14/06/2023,4.8462,1,cambio,Taxa de cambio
15/06/2023,4.8222,1,cambio,Taxa de cambio
16/06/2023,4.8286,1,cambio,Taxa de cambio
19/06/2023,4.7803,1,cambio,Taxa de cambio
20/06/2023,4.7930,1,cambio,Taxa de cambio
21/06/2023,4.7795,1,cambio,Taxa de cambio
22/06/2023,4.7750,1,cambio,Taxa de cambio
23/06/2023,4.7799,1,cambio,Taxa de cambio
26/06/2023,4.7698,1,cambio,Taxa de cambio
27/06/2023,4.7903,1,cambio,Taxa de cambio
28/06/2023,4.8563,1,cambio,Taxa de cambio
29/06/2023,4.8584,1,cambio,Taxa de cambio
30/06/2023,4.8192,1,cambio,Taxa de cambio
03/07/2023,4.7876,1,cambio,Taxa de cambio
04/07/2023,4.8056,1,cambio,Taxa de cambio
05/07/2023,4.8577,1,cambio,Taxa de cambio
06/07/2023,4.8977,1,cambio,Taxa de cambio
07/07/2023,4.8799,1,cambio,Taxa de cambio
10/07/2023,4.8735,1,cambio,Taxa de cambio
11/07/2023,4.8949,1,cambio,Taxa de cambio
12/07/2023,4.8058,1,cambio,Taxa de cambio
13/07/2023,4.8038,1,cambio,Taxa de cambio
14/07/2023,4.7957,1,cambio,Taxa de cambio
17/07/2023,4.8302,1,cambio,Taxa de cambio
18/07/2023,4.8040,1,cambio,Taxa de cambio
19/07/2023,4.8000,1,cambio,Taxa de cambio
20/07/2023,4.7888,1,cambio,Taxa de cambio
21/07/2023,4.7732,1,cambio,Taxa de cambio
24/07/2023,4.7457,1,cambio,Taxa de cambio
25/07/2023,4.7496,1,cambio,Taxa de cambio
26/07/2023,4.7368,1,cambio,Taxa de cambio
27/07/2023,4.7202,1,cambio,Taxa de cambio
28/07/2023,4.7253,1,cambio,Taxa de cambio
31/07/2023,4.7415,1,cambio,Taxa de cambio
01/08/2023,4.7752,1,cambio,Taxa de cambio
02/08/2023,4.8083,1,cambio,Taxa de cambio
03/08/2023,4.8797,1,cambio,Taxa de cambio
04/08/2023,4.8609,1,cambio,Taxa de cambio
07/08/2023,4.9010,1,cambio,Taxa de cambio
08/08/2023,4.9217,1,cambio,Taxa de cambio
09/08/2023,4.9015,1,cambio,Taxa de cambio
10/08/2023,4.8518,1,cambio,Taxa de cambio
11/08/2023,4.8918,1,cambio,Taxa de cambio
14/08/2023,4.9481,1,cambio,Taxa de cambio
15/08/2023,4.9812,1,cambio,Taxa de cambio
16/08/2023,4.9772,1,cambio,Taxa de cambio
17/08/2023,4.9816,1,cambio,Taxa de cambio
18/08/2023,4.9724,1,cambio,Taxa de cambio
21/08/2023,4.9847,1,cambio,Taxa de cambio
22/08/2023,4.9431,1,cambio,Taxa de cambio
23/08/2023,4.8977,1,cambio,Taxa de cambio
24/08/2023,4.8748,1,cambio,Taxa de cambio
25/08/2023,4.8772,1,cambio,Taxa de cambio
28/08/2023,4.8938,1,cambio,Taxa de cambio
29/08/2023,4.8706,1,cambio,Taxa de cambio
30/08/2023,4.8653,1,cambio,Taxa de cambio
31/08/2023,4.9219,1,cambio,Taxa de cambio
01/09/2023,4.9318,1,cambio,Taxa de cambio
04/09/2023,4.9176,1,cambio,Taxa de cambio
05/09/2023,4.9705,1,cambio,Taxa de cambio
06/09/2023,4.9762,1,cambio,Taxa de cambio
08/09/2023,4.9835,1,cambio,Taxa de cambio
11/09/2023,4.9366,1,cambio,Taxa de cambio
12/09/2023,4.9505,1,cambio,Taxa de cambio
13/09/2023,4.9171,1,cambio,Taxa de cambio
14/09/2023,4.8751,1,cambio,Taxa de cambio
15/09/2023,4.8689,1,cambio,Taxa de cambio
18/09/2023,4.8535,1,cambio,Taxa de cambio
19/09/2023,4.8575,1,cambio,Taxa de cambio
20/09/2023,4.8487,1,cambio,Taxa de cambio
21/09/2023,4.9229,1,cambio,Taxa de cambio
22/09/2023,4.9131,1,cambio,Taxa de cambio
25/09/2023,4.9606,1,cambio,Taxa de cambio
26/09/2023,4.9717,1,cambio,Taxa de cambio
27/09/2023,5.0289,1,cambio,Taxa de cambio
28/09/2023,5.0475,1,cambio,Taxa de cambio
29/09/2023,5.0076,1,cambio,Taxa de cambio
02/10/2023,5.0679,1,cambio,Taxa de cambio
03/10/2023,5.1100,1,cambio,Taxa de cambio
04/10/2023,5.1526,1,cambio,Taxa de cambio
05/10/2023,5.1713,1,cambio,Taxa de cambio
06/10/2023,5.1918,1,cambio,Taxa de cambio
09/10/2023,5.1666,1,cambio,Taxa de cambio
10/10/2023,5.0862,1,cambio,Taxa de cambio
11/10/2023,5.0496,1,cambio,Taxa de cambio
13/10/2023,5.0625,1,cambio,Taxa de cambio
16/10/2023,5.0618,1,cambio,Taxa de cambio
17/10/2023,5.0384,1,cambio,Taxa de cambio
18/10/2023,5.0568,1,cambio,Taxa de cambio
19/10/2023,5.0540,1,cambio,Taxa de cambio
20/10/2023,5.0528,1,cambio,Taxa de cambio
23/10/2023,5.0164,1,cambio,Taxa de cambio
24/10/2023,5.0065,1,cambio,Taxa de cambio
25/10/2023,4.9981,1,cambio,Taxa de cambio
26/10/2023,5.0055,1,cambio,Taxa de cambio
27/10/2023,4.9480,1,cambio,Taxa de cambio
30/10/2023,5.0074,1,cambio,Taxa de cambio
31/10/2023,5.0575,1,cambio,Taxa de cambio
01/11/2023,5.0194,1,cambio,Taxa de cambio
03/11/2023,4.8910,1,cambio,Taxa de cambio
06/11/2023,4.8999,1,cambio,Taxa de cambio
07/11/2023,4.8670,1,cambio,Taxa de cambio
08/11/2023,4.8855,1,cambio,Taxa de cambio
09/11/2023,4.9007,1,cambio,Taxa de cambio
10/11/2023,4.9219,1,cambio,Taxa de cambio
13/11/2023,4.9247,1,cambio,Taxa de cambio
14/11/2023,4.8682,1,cambio,Taxa de cambio
16/11/2023,4.8575,1,cambio,Taxa de cambio
17/11/2023,4.8849,1,cambio,Taxa de cambio
20/11/2023,4.8723,1,cambio,Taxa de cambio
21/11/2023,4.8806,1,cambio,Taxa de cambio
22/11/2023,4.8968,1,cambio,Taxa de cambio
23/11/2023,4.8931,1,cambio,Taxa de cambio
24/11/2023,4.8927,1,cambio,Taxa de cambio
27/11/2023,4.8951,1,cambio,Taxa de cambio
28/11/2023,4.8867,1,cambio,Taxa de cambio
29/11/2023,4.8933,1,cambio,Taxa de cambio
30/11/2023,4.9355,1,cambio,Taxa de cambio
01/12/2023,4.9191,1,cambio,Taxa de cambio
04/12/2023,4.9091,1,cambio,Taxa de cambio
05/12/2023,4.9522,1,cambio,Taxa de cambio
06/12/2023,4.9031,1,cambio,Taxa de cambio
07/12/2023,4.8949,1,cambio,Taxa de cambio
08/12/2023,4.9158,1,cambio,Taxa de cambio
11/12/2023,4.9440,1,cambio,Taxa de cambio
12/12/2023,4.9476,1,cambio,Taxa de cambio
13/12/2023,4.9580,1,cambio,Taxa de cambio
14/12/2023,4.8912,1,cambio,Taxa de cambio
15/12/2023,4.9397,1,cambio,Taxa de cambio
18/12/2023,4.9399,1,cambio,Taxa de cambio
19/12/2023,4.8663,1,cambio,Taxa de cambio
20/12/2023,4.8766,1,cambio,Taxa de cambio
21/12/2023,4.8755,1,cambio,Taxa de cambio
22/12/2023,4.8619,1,cambio,Taxa de cambio
26/12/2023,4.8368,1,cambio,Taxa de cambio
27/12/2023,4.8306,1,cambio,Taxa de cambio
28/12/2023,4.8413,1,cambio,Taxa de cambio
29/12/2023,4.8413,1,cambio,Taxa de cambio
02/01/2024,4.8916,1,cambio,Taxa de cambio
03/01/2024,4.9212,1,cambio,Taxa de cambio
04/01/2024,4.9188,1,cambio,Taxa de cambio
05/01/2024,4.8899,1,cambio,Taxa de cambio
08/01/2024,4.8850,1,cambio,Taxa de cambio
09/01/2024,4.8937,1,cambio,Taxa de cambio
10/01/2024,4.8901,1,cambio,Taxa de cambio
11/01/2024,4.8794,1,cambio,Taxa de cambio
12/01/2024,4.8543,1,cambio,Taxa de cambio
15/01/2024,4.8765,1,cambio,Taxa de cambio
16/01/2024,4.9038,1,cambio,Taxa de cambio
17/01/2024,4.9346,1,cambio,Taxa de cambio
18/01/2024,4.9403,1,cambio,Taxa de cambio
19/01/2024,4.9223,1,cambio,Taxa de cambio
22/01/2024,4.9490,1,cambio,Taxa de cambio
23/01/2024,4.9715,1,cambio,Taxa de cambio
24/01/2024,4.9192,1,cambio,Taxa de cambio
25/01/2024,4.9232,1,cambio,Taxa de cambio
26/01/2024,4.9125,1,cambio,Taxa de cambio
29/01/2024,4.9225,1,cambio,Taxa de cambio
30/01/2024,4.9638,1,cambio,Taxa de cambio
31/01/2024,4.9535,1,cambio,Taxa de cambio
01/02/2024,4.9350,1,cambio,Taxa de cambio
02/02/2024,4.9471,1,cambio,Taxa de cambio
05/02/2024,5.0053,1,cambio,Taxa de cambio
06/02/2024,4.9687,1,cambio,Taxa de cambio
07/02/2024,4.9608,1,cambio,Taxa de cambio
08/02/2024,4.9804,1,cambio,Taxa de cambio
09/02/2024,4.9717,1,cambio,Taxa de cambio
14/02/2024,4.9723,1,cambio,Taxa de cambio
15/02/2024,4.9710,1,cambio,Taxa de cambio
16/02/2024,4.9761,1,cambio,Taxa de cambio
19/02/2024,4.9585,1,cambio,Taxa de cambio
20/02/2024,4.9408,1,cambio,Taxa de cambio
21/02/2024,4.9303,1,cambio,Taxa de cambio
22/02/2024,4.9419,1,cambio,Taxa de cambio
23/02/2024,4.9851,1,cambio,Taxa de cambio
26/02/2024,4.9819,1,cambio,Taxa de cambio
27/02/2024,4.9575,1,cambio,Taxa de cambio
28/02/2024,4.9557,1,cambio,Taxa de cambio
29/02/2024,4.9833,1,cambio,Taxa de cambio
01/03/2024,4.9596,1,cambio,Taxa de cambio
04/03/2024,4.9475,1,cambio,Taxa de cambio
05/03/2024,4.9488,1,cambio,Taxa de cambio
06/03/2024,4.9398,1,cambio,Taxa de cambio
07/03/2024,4.9364,1,cambio,Taxa de cambio
08/03/2024,4.9751,1,cambio,Taxa de cambio
11/03/2024,4.9777,1,cambio,Taxa de cambio
12/03/2024,4.9813,1,cambio,Taxa de cambio
13/03/2024,4.9803,1,cambio,Taxa de cambio
14/03/2024,4.9768,1,cambio,Taxa de cambio
15/03/2024,4.9937,1,cambio,Taxa de cambio
18/03/2024,5.0124,1,cambio,Taxa de cambio
19/03/2024,5.0352,1,cambio,Taxa de cambio
20/03/2024,5.0120,1,cambio,Taxa de cambio
21/03/2024,4.9807,1,cambio,Taxa de cambio
22/03/2024,4.9897,1,cambio,Taxa de cambio
25/03/2024,4.9869,1,cambio,Taxa de cambio
26/03/2024,4.9870,1,cambio,Taxa de cambio
27/03/2024,4.9856,1,cambio,Taxa de cambio
28/03/2024,4.9962,1,cambio,Taxa de cambio
01/04/2024,5.0532,1,cambio,Taxa de cambio
02/04/2024,5.0476,1,cambio,Taxa de cambio
