event_id,country_code,country_name,event_name,event_category,event_subcategory,event_start_date,event_end_date,event_year,event_date_precision,indicator_group,indicator_slug,indicator_name,indicator_unit,indicator_source,previous_year,event_year_value,next_year,previous_year_value,next_year_value,change_from_previous_year,change_to_next_year,previous_year_z_score,event_year_z_score,next_year_z_score,z_change_from_previous_year,z_change_to_next_year
BRA_2018_09_06,BRA,Brazil,Facada em Bolsonaro,politics,election_crisis,2018-09-06,2018-09-06,2018,day,debt,central_government_debt_pct_gdp,"Central government debt, total (% of GDP)",pct_gdp,World Bank API,2017,86.6078841212333,2019,83.6692026491606,92.5652531951269,2.9386814720727017,5.957369073893602,-0.1755774951838309,0.2485346164419189,1.1083053679418782,0.4241121116257498,0.8597707514999593
BRA_2018_09_06,BRA,Brazil,Facada em Bolsonaro,politics,election_crisis,2018-09-06,2018-09-06,2018,day,gdp,gdp_growth_annual_pct,GDP growth (annual %),annual_pct,World Bank API,2017,1.78366676137003,2019,1.32286905390815,1.22077782271943,0.4607977074618801,-0.5628889386506002,-0.0127501999368951,0.1583265267513088,-0.0506528052938884,0.1710767266882039,-0.2089793320451972
BRA_2018_09_06,BRA,Brazil,Facada em Bolsonaro,politics,election_crisis,2018-09-06,2018-09-06,2018,day,gdp,gdp_per_capita_current_usd,GDP per capita (current US$),current_usd,World Bank API,2017,9300.66072904004,2019,10080.5078722821,9029.83304401079,-779.8471432420592,-270.82768502925137,0.9118332595861088,0.1554506078502237,-0.1072282572851869,-0.7563826517358851,-0.2626788651354106
BRA_2018_09_06,BRA,Brazil,Facada em Bolsonaro,politics,election_crisis,2018-09-06,2018-09-06,2018,day,inflation,inflation_annual_pct,"Inflation, consumer prices (annual %)",annual_pct,World Bank API,2017,3.66485028376728,2019,3.44637335032669,3.73297621216893,0.21847693344059005,0.06812592840165,-0.857863874817157,-0.7657917606829915,-0.7370816439831964,0.0920721141341655,0.028710116699795063
BRA_2018_09_06,BRA,Brazil,Facada em Bolsonaro,politics,election_crisis,2018-09-06,2018-09-06,2018,day,unemployment,unemployment_pct,"Unemployment, total (% of total labor force)",annual_pct,World Bank API,2017,12.329,2019,12.792,11.936,-0.4629999999999992,-0.3930000000000007,0.8411082101935266,0.6678651382954874,0.520814323487864,-0.1732430718980391,-0.1470508148076234
BRA_2018_10_28,BRA,Brazil,Eleicao Bolsonaro,politics,election,2018-10-28,2018-10-28,2018,day,debt,central_government_debt_pct_gdp,"Central government debt, total (% of GDP)",pct_gdp,World Bank API,2017,86.6078841212333,2019,83.6692026491606,92.5652531951269,2.9386814720727017,5.957369073893602,-0.1755774951838309,0.2485346164419189,1.1083053679418782,0.4241121116257498,0.8597707514999593
BRA_2018_10_28,BRA,Brazil,Eleicao Bolsonaro,politics,election,2018-10-28,2018-10-28,2018,day,gdp,gdp_growth_annual_pct,GDP growth (annual %),annual_pct,World Bank API,2017,1.78366676137003,2019,1.32286905390815,1.22077782271943,0.4607977074618801,-0.5628889386506002,-0.0127501999368951,0.1583265267513088,-0.0506528052938884,0.1710767266882039,-0.2089793320451972
BRA_2018_10_28,BRA,Brazil,Eleicao Bolsonaro,politics,election,2018-10-28,2018-10-28,2018,day,gdp,gdp_per_capita_current_usd,GDP per capita (current US$),current_usd,World Bank API,2017,9300.66072904004,2019,10080.5078722821,9029.83304401079,-779.8471432420592,-270.82768502925137,0.9118332595861088,0.1554506078502237,-0.1072282572851869,-0.7563826517358851,-0.2626788651354106
BRA_2018_10_28,BRA,Brazil,Eleicao Bolsonaro,politics,election,2018-10-28,2018-10-28,2018,day,inflation,inflation_annual_pct,"Inflation, consumer prices (annual %)",annual_pct,World Bank API,2017,3.66485028376728,2019,3.44637335032669,3.73297621216893,0.21847693344059005,0.06812592840165,-0.857863874817157,-0.7657917606829915,-0.7370816439831964,0.0920721141341655,0.028710116699795063
BRA_2018_10_28,BRA,Brazil,Eleicao Bolsonaro,politics,election,2018-10-28,2018-10-28,2018,day,unemployment,unemployment_pct,"Unemployment, total (% of total labor force)",annual_pct,World Bank API,2017,12.329,2019,12.792,11.936,-0.4629999999999992,-0.3930000000000007,0.8411082101935266,0.6678651382954874,0.520814323487864,-0.1732430718980391,-0.1470508148076234
BRA_2019_11_08,BRA,Brazil,Soltura de Lula,politics,election_justice,2019-11-08,2019-11-08,2019,day,debt,central_government_debt_pct_gdp,"Central government debt, total (% of GDP)",pct_gdp,World Bank API,2018,92.5652531951269,2020,86.6078841212333,98.7098819471851,5.957369073893602,6.144628752058196,0.2485346164419189,1.1083053679418782,1.995101538250746,0.8597707514999593,0.8867961703088678
BRA_2019_11_08,BRA,Brazil,Soltura de Lula,politics,election_justice,2019-11-08,2019-11-08,2019,day,gdp,gdp_growth_annual_pct,GDP growth (annual %),annual_pct,World Bank API,2018,1.22077782271943,2020,1.78366676137003,-3.27675879612903,-0.5628889386506002,-4.49753661884846,0.1583265267513088,-0.0506528052938884,-1.7204177161286027,-0.2089793320451972,-1.6697649108347143
BRA_2019_11_08,BRA,Brazil,Soltura de Lula,politics,election_justice,2019-11-08,2019-11-08,2019,day,gdp,gdp_per_capita_current_usd,GDP per capita (current US$),current_usd,World Bank API,2018,9029.83304401079,2020,9300.66072904004,7074.19407495707,-270.82768502925137,-1955.638969053719,0.1554506078502237,-0.1072282572851869,-2.0040248309077526,-0.2626788651354106,-1.8967965736225658
BRA_2019_11_08,BRA,Brazil,Soltura de Lula,politics,election_justice,2019-11-08,2019-11-08,2019,day,inflation,inflation_annual_pct,"Inflation, consumer prices (annual %)",annual_pct,World Bank API,2018,3.73297621216893,2020,3.66485028376728,3.21176803803376,0.06812592840165,-0.52120817413517,-0.7657917606829915,-0.7370816439831964,-0.9567329258869808,0.028710116699795063,-0.21965128190378436
BRA_2019_11_08,BRA,Brazil,Soltura de Lula,politics,election_justice,2019-11-08,2019-11-08,2019,day,unemployment,unemployment_pct,"Unemployment, total (% of total labor force)",annual_pct,World Bank API,2018,11.936,2020,12.329,13.697,-0.3930000000000007,1.7609999999999992,0.6678651382954874,0.520814323487864,1.1797366768624804,-0.1470508148076234,0.6589223533746164
BRA_2019_11_12,BRA,Brazil,Reforma da Previdencia,economy,fiscal,2019-11-12,2019-11-12,2019,day,debt,central_government_debt_pct_gdp,"Central government debt, total (% of GDP)",pct_gdp,World Bank API,2018,92.5652531951269,2020,86.6078841212333,98.7098819471851,5.957369073893602,6.144628752058196,0.2485346164419189,1.1083053679418782,1.995101538250746,0.8597707514999593,0.8867961703088678
BRA_2019_11_12,BRA,Brazil,Reforma da Previdencia,economy,fiscal,2019-11-12,2019-11-12,2019,day,gdp,gdp_growth_annual_pct,GDP growth (annual %),annual_pct,World Bank API,2018,1.22077782271943,2020,1.78366676137003,-3.27675879612903,-0.5628889386506002,-4.49753661884846,0.1583265267513088,-0.0506528052938884,-1.7204177161286027,-0.2089793320451972,-1.6697649108347143
BRA_2019_11_12,BRA,Brazil,Reforma da Previdencia,economy,fiscal,2019-11-12,2019-11-12,2019,day,gdp,gdp_per_capita_current_usd,GDP per capita (current US$),current_usd,World Bank API,2018,9029.83304401079,2020,9300.66072904004,7074.19407495707,-270.82768502925137,-1955.638969053719,0.1554506078502237,-0.1072282572851869,-2.0040248309077526,-0.2626788651354106,-1.8967965736225658
BRA_2019_11_12,BRA,Brazil,Reforma da Previdencia,economy,fiscal,2019-11-12,2019-11-12,2019,day,inflation,inflation_annual_pct,"Inflation, consumer prices (annual %)",annual_pct,World Bank API,2018,3.73297621216893,2020,3.66485028376728,3.21176803803376,0.06812592840165,-0.52120817413517,-0.7657917606829915,-0.7370816439831964,-0.9567329258869808,0.028710116699795063,-0.21965128190378436
BRA_2019_11_12,BRA,Brazil,Reforma da Previdencia,economy,fiscal,2019-11-12,2019-11-12,2019,day,unemployment,unemployment_pct,"Unemployment, total (% of total labor force)",annual_pct,World Bank API,2018,11.936,2020,12.329,13.697,-0.3930000000000007,1.7609999999999992,0.6678651382954874,0.520814323487864,1.1797366768624804,-0.1470508148076234,0.6589223533746164
BRA_2020_03_11,BRA,Brazil,Pandemia Covid,external_shock,health_crisis,2020-03-11,2020-03-11,2020,day,debt,central_government_debt_pct_gdp,"Central government debt, total (% of GDP)",pct_gdp,World Bank API,2019,98.7098819471851,2021,92.5652531951269,85.011503676948,6.144628752058196,-13.6983782702371,1.1083053679418782,1.995101538250746,0.0181441206981385,0.8867961703088678,-1.9769574175526075
BRA_2020_03_11,BRA,Brazil,Pandemia Covid,external_shock,health_crisis,2020-03-11,2020-03-11,2020,day,gdp,gdp_growth_annual_pct,GDP growth (annual %),annual_pct,World Bank API,2019,-3.27675879612903,2021,1.22077782271943,4.7626043797061,-4.49753661884846,8.03936317583513,-0.0506528052938884,-1.7204177161286027,1.2642931765429608,-1.6697649108347143,2.9847108926715635
BRA_2020_03_11,BRA,Brazil,Pandemia Covid,external_shock,health_crisis,2020-03-11,2020-03-11,2020,day,gdp,gdp_per_capita_current_usd,GDP per capita (current US$),current_usd,World Bank API,2019,7074.19407495707,2021,9029.83304401079,7972.53696080695,-1955.638969053719,898.3428858498801,-0.1072282572851869,-2.0040248309077526,-1.1327118049442912,-1.8967965736225658,0.8713130259634614
BRA_2020_03_11,BRA,Brazil,Pandemia Covid,external_shock,health_crisis,2020-03-11,2020-03-11,2020,day,inflation,inflation_annual_pct,"Inflation, consumer prices (annual %)",annual_pct,World Bank API,2019,3.21176803803376,2021,3.73297621216893,8.30165975585673,-0.52120817413517,5.089891717822971,-0.7370816439831964,-0.9567329258869808,1.1882856982478889,-0.21965128190378436,2.1450186241348694
BRA_2020_03_11,BRA,Brazil,Pandemia Covid,external_shock,health_crisis,2020-03-11,2020-03-11,2020,day,unemployment,unemployment_pct,"Unemployment, total (% of total labor force)",annual_pct,World Bank API,2019,13.697,2021,11.936,13.158,1.7609999999999992,-0.5389999999999997,0.520814323487864,1.1797366768624804,0.9780562972662746,0.6589223533746164,-0.20168037959620577
BRA_2020_04_02,BRA,Brazil,Auxilio emergencial,economy,fiscal_social,2020-04-02,2020-04-02,2020,day,debt,central_government_debt_pct_gdp,"Central government debt, total (% of GDP)",pct_gdp,World Bank API,2019,98.7098819471851,2021,92.5652531951269,85.011503676948,6.144628752058196,-13.6983782702371,1.1083053679418782,1.995101538250746,0.0181441206981385,0.8867961703088678,-1.9769574175526075
BRA_2020_04_02,BRA,Brazil,Auxilio emergencial,economy,fiscal_social,2020-04-02,2020-04-02,2020,day,gdp,gdp_growth_annual_pct,GDP growth (annual %),annual_pct,World Bank API,2019,-3.27675879612903,2021,1.22077782271943,4.7626043797061,-4.49753661884846,8.03936317583513,-0.0506528052938884,-1.7204177161286027,1.2642931765429608,-1.6697649108347143,2.9847108926715635
BRA_2020_04_02,BRA,Brazil,Auxilio emergencial,economy,fiscal_social,2020-04-02,2020-04-02,2020,day,gdp,gdp_per_capita_current_usd,GDP per capita (current US$),current_usd,World Bank API,2019,7074.19407495707,2021,9029.83304401079,7972.53696080695,-1955.638969053719,898.3428858498801,-0.1072282572851869,-2.0040248309077526,-1.1327118049442912,-1.8967965736225658,0.8713130259634614
BRA_2020_04_02,BRA,Brazil,Auxilio emergencial,economy,fiscal_social,2020-04-02,2020-04-02,2020,day,inflation,inflation_annual_pct,"Inflation, consumer prices (annual %)",annual_pct,World Bank API,2019,3.21176803803376,2021,3.73297621216893,8.30165975585673,-0.52120817413517,5.089891717822971,-0.7370816439831964,-0.9567329258869808,1.1882856982478889,-0.21965128190378436,2.1450186241348694
BRA_2020_04_02,BRA,Brazil,Auxilio emergencial,economy,fiscal_social,2020-04-02,2020-04-02,2020,day,unemployment,unemployment_pct,"Unemployment, total (% of total labor force)",annual_pct,World Bank API,2019,13.697,2021,11.936,13.158,1.7609999999999992,-0.5389999999999997,0.520814323487864,1.1797366768624804,0.9780562972662746,0.6589223533746164,-0.20168037959620577
BRA_2021_02_19,BRA,Brazil,Troca no comando da Petrobras,economy,energy,2021-02-19,2021-02-19,2021,day,debt,central_government_debt_pct_gdp,"Central government debt, total (% of GDP)",pct_gdp,World Bank API,2020,85.011503676948,2022,98.7098819471851,79.1023218880378,-13.6983782702371,-5.909181788910189,1.995101538250746,0.0181441206981385,-0.8346722155710292,-1.9769574175526075,-0.8528163362691678
BRA_2021_02_19,BRA,Brazil,Troca no comando da Petrobras,economy,energy,2021-02-19,2021-02-19,2021,day,gdp,gdp_growth_annual_pct,GDP growth (annual %),annual_pct,World Bank API,2020,4.7626043797061,2022,-3.27675879612903,3.01669435408112,8.03936317583513,-1.7459100256249798,-1.7204177161286027,1.2642931765429608,0.61610294590743,2.9847108926715635,-0.6481902306355308
BRA_2021_02_19,BRA,Brazil,Troca no comando da Petrobras,economy,energy,2021-02-19,2021-02-19,2021,day,gdp,gdp_per_capita_current_usd,GDP per capita (current US$),current_usd,World Bank API,2020,7972.53696080695,2022,7074.19407495707,9281.33282136864,898.3428858498801,1308.7958605616896,-2.0040248309077526,-1.1327118049442912,0.1367042494341069,0.8713130259634614,1.269416054378398
BRA_2021_02_19,BRA,Brazil,Troca no comando da Petrobras,economy,energy,2021-02-19,2021-02-19,2021,day,inflation,inflation_annual_pct,"Inflation, consumer prices (annual %)",annual_pct,World Bank API,2020,8.30165975585673,2022,3.21176803803376,9.28010608956872,5.089891717822971,0.9784463337119895,-0.9567329258869808,1.1882856982478889,1.600629560334288,2.1450186241348694,0.41234386208639906
BRA_2021_02_19,BRA,Brazil,Troca no comando da Petrobras,economy,energy,2021-02-19,2021-02-19,2021,day,unemployment,unemployment_pct,"Unemployment, total (% of total labor force)",annual_pct,World Bank API,2020,13.158,2022,13.697,9.231,-0.5389999999999997,-3.9269999999999996,1.1797366768624804,0.9780562972662746,-0.4913293255060813,-0.20168037959620577,-1.4693856227723558
BRA_2021_03_17,BRA,Brazil,Inicio do ciclo de alta da Selic,economy,monetary_policy,2021-03-17,2021-03-17,2021,day,debt,central_government_debt_pct_gdp,"Central government debt, total (% of GDP)",pct_gdp,World Bank API,2020,85.011503676948,2022,98.7098819471851,79.1023218880378,-13.6983782702371,-5.909181788910189,1.995101538250746,0.0181441206981385,-0.8346722155710292,-1.9769574175526075,-0.8528163362691678
BRA_2021_03_17,BRA,Brazil,Inicio do ciclo de alta da Selic,economy,monetary_policy,2021-03-17,2021-03-17,2021,day,gdp,gdp_growth_annual_pct,GDP growth (annual %),annual_pct,World Bank API,2020,4.7626043797061,2022,-3.27675879612903,3.01669435408112,8.03936317583513,-1.7459100256249798,-1.7204177161286027,1.2642931765429608,0.61610294590743,2.9847108926715635,-0.6481902306355308
BRA_2021_03_17,BRA,Brazil,Inicio do ciclo de alta da Selic,economy,monetary_policy,2021-03-17,2021-03-17,2021,day,gdp,gdp_per_capita_current_usd,GDP per capita (current US$),current_usd,World Bank API,2020,7972.53696080695,2022,7074.19407495707,9281.33282136864,898.3428858498801,1308.7958605616896,-2.0040248309077526,-1.1327118049442912,0.1367042494341069,0.8713130259634614,1.269416054378398
BRA_2021_03_17,BRA,Brazil,Inicio do ciclo de alta da Selic,economy,monetary_policy,2021-03-17,2021-03-17,2021,day,inflation,inflation_annual_pct,"Inflation, consumer prices (annual %)",annual_pct,World Bank API,2020,8.30165975585673,2022,3.21176803803376,9.28010608956872,5.089891717822971,0.9784463337119895,-0.9567329258869808,1.1882856982478889,1.600629560334288,2.1450186241348694,0.41234386208639906
BRA_2021_03_17,BRA,Brazil,Inicio do ciclo de alta da Selic,economy,monetary_policy,2021-03-17,2021-03-17,2021,day,unemployment,unemployment_pct,"Unemployment, total (% of total labor force)",annual_pct,World Bank API,2020,13.158,2022,13.697,9.231,-0.5389999999999997,-3.9269999999999996,1.1797366768624804,0.9780562972662746,-0.4913293255060813,-0.20168037959620577,-1.4693856227723558
BRA_2021_04_27,BRA,Brazil,CPI da Covid,politics,political_crisis,2021-04-27,2021-04-27,2021,day,debt,central_government_debt_pct_gdp,"Central government debt, total (% of GDP)",pct_gdp,World Bank API,2020,85.011503676948,2022,98.7098819471851,79.1023218880378,-13.6983782702371,-5.909181788910189,1.995101538250746,0.0181441206981385,-0.8346722155710292,-1.9769574175526075,-0.8528163362691678
BRA_2021_04_27,BRA,Brazil,CPI da Covid,politics,political_crisis,2021-04-27,2021-04-27,2021,day,gdp,gdp_growth_annual_pct,GDP growth (annual %),annual_pct,World Bank API,2020,4.7626043797061,2022,-3.27675879612903,3.01669435408112,8.03936317583513,-1.7459100256249798,-1.7204177161286027,1.2642931765429608,0.61610294590743,2.9847108926715635,-0.6481902306355308
BRA_2021_04_27,BRA,Brazil,CPI da Covid,politics,political_crisis,2021-04-27,2021-04-27,2021,day,gdp,gdp_per_capita_current_usd,GDP per capita (current US$),current_usd,World Bank API,2020,7972.53696080695,2022,7074.19407495707,9281.33282136864,898.3428858498801,1308.7958605616896,-2.0040248309077526,-1.1327118049442912,0.1367042494341069,0.8713130259634614,1.269416054378398
BRA_2021_04_27,BRA,Brazil,CPI da Covid,politics,political_crisis,2021-04-27,2021-04-27,2021,day,inflation,inflation_annual_pct,"Inflation, consumer prices (annual %)",annual_pct,World Bank API,2020,8.30165975585673,2022,3.21176803803376,9.28010608956872,5.089891717822971,0.9784463337119895,-0.9567329258869808,1.1882856982478889,1.600629560334288,2.1450186241348694,0.41234386208639906
BRA_2021_04_27,BRA,Brazil,CPI da Covid,politics,political_crisis,2021-04-27,2021-04-27,2021,day,unemployment,unemployment_pct,"Unemployment, total (% of total labor force)",annual_pct,World Bank API,2020,13.158,2022,13.697,9.231,-0.5389999999999997,-3.9269999999999996,1.1797366768624804,0.9780562972662746,-0.4913293255060813,-0.20168037959620577,-1.4693856227723558
BRA_2021_12_02,BRA,Brazil,Aprovacao da PEC dos Precatorios,economy,fiscal_social,2021-12-02,2021-12-02,2021,day,debt,central_government_debt_pct_gdp,"Central government debt, total (% of GDP)",pct_gdp,World Bank API,2020,85.011503676948,2022,98.7098819471851,79.1023218880378,-13.6983782702371,-5.909181788910189,1.995101538250746,0.0181441206981385,-0.8346722155710292,-1.9769574175526075,-0.8528163362691678
BRA_2021_12_02,BRA,Brazil,Aprovacao da PEC dos Precatorios,economy,fiscal_social,2021-12-02,2021-12-02,2021,day,gdp,gdp_growth_annual_pct,GDP growth (annual %),annual_pct,World Bank API,2020,4.7626043797061,2022,-3.27675879612903,3.01669435408112,8.03936317583513,-1.7459100256249798,-1.7204177161286027,1.2642931765429608,0.61610294590743,2.9847108926715635,-0.6481902306355308
BRA_2021_12_02,BRA,Brazil,Aprovacao da PEC dos Precatorios,economy,fiscal_social,2021-12-02,2021-12-02,2021,day,gdp,gdp_per_capita_current_usd,GDP per capita (current US$),current_usd,World Bank API,2020,7972.53696080695,2022,7074.19407495707,9281.33282136864,898.3428858498801,1308.7958605616896,-2.0040248309077526,-1.1327118049442912,0.1367042494341069,0.8713130259634614,1.269416054378398
BRA_2021_12_02,BRA,Brazil,Aprovacao da PEC dos Precatorios,economy,fiscal_social,2021-12-02,2021-12-02,2021,day,inflation,inflation_annual_pct,"Inflation, consumer prices (annual %)",annual_pct,World Bank API,2020,8.30165975585673,2022,3.21176803803376,9.28010608956872,5.089891717822971,0.9784463337119895,-0.9567329258869808,1.1882856982478889,1.600629560334288,2.1450186241348694,0.41234386208639906
BRA_2021_12_02,BRA,Brazil,Aprovacao da PEC dos Precatorios,economy,fiscal_social,2021-12-02,2021-12-02,2021,day,unemployment,unemployment_pct,"Unemployment, total (% of total labor force)",annual_pct,World Bank API,2020,13.158,2022,13.697,9.231,-0.5389999999999997,-3.9269999999999996,1.1797366768624804,0.9780562972662746,-0.4913293255060813,-0.20168037959620577,-1.4693856227723558
BRA_2021_2022,BRA,Brazil,Alta dos combustiveis,economy,energy_inflation,2021-01-01,2022-12-31,2021,year_range,debt,central_government_debt_pct_gdp,"Central government debt, total (% of GDP)",pct_gdp,World Bank API,2020,85.011503676948,2022,98.7098819471851,79.1023218880378,-13.6983782702371,-5.909181788910189,1.995101538250746,0.0181441206981385,-0.8346722155710292,-1.9769574175526075,-0.8528163362691678
BRA_2021_2022,BRA,Brazil,Alta dos combustiveis,economy,energy_inflation,2021-01-01,2022-12-31,2021,year_range,gdp,gdp_growth_annual_pct,GDP growth (annual %),annual_pct,World Bank API,2020,4.7626043797061,2022,-3.27675879612903,3.01669435408112,8.03936317583513,-1.7459100256249798,-1.7204177161286027,1.2642931765429608,0.61610294590743,2.9847108926715635,-0.6481902306355308
BRA_2021_2022,BRA,Brazil,Alta dos combustiveis,economy,energy_inflation,2021-01-01,2022-12-31,2021,year_range,gdp,gdp_per_capita_current_usd,GDP per capita (current US$),current_usd,World Bank API,2020,7972.53696080695,2022,7074.19407495707,9281.33282136864,898.3428858498801,1308.7958605616896,-2.0040248309077526,-1.1327118049442912,0.1367042494341069,0.8713130259634614,1.269416054378398
BRA_2021_2022,BRA,Brazil,Alta dos combustiveis,economy,energy_inflation,2021-01-01,2022-12-31,2021,year_range,inflation,inflation_annual_pct,"Inflation, consumer prices (annual %)",annual_pct,World Bank API,2020,8.30165975585673,2022,3.21176803803376,9.28010608956872,5.089891717822971,0.9784463337119895,-0.9567329258869808,1.1882856982478889,1.600629560334288,2.1450186241348694,0.41234386208639906
BRA_2021_2022,BRA,Brazil,Alta dos combustiveis,economy,energy_inflation,2021-01-01,2022-12-31,2021,year_range,unemployment,unemployment_pct,"Unemployment, total (% of total labor force)",annual_pct,World Bank API,2020,13.158,2022,13.697,9.231,-0.5389999999999997,-3.9269999999999996,1.1797366768624804,0.9780562972662746,-0.4913293255060813,-0.20168037959620577,-1.4693856227723558
BRA_2022_02_24,BRA,Brazil,Choque global da guerra na Ucrania,external_shock,energy_inflation,2022-02-24,2022-02-24,2022,day,debt,central_government_debt_pct_gdp,"Central government debt, total (% of GDP)",pct_gdp,World Bank API,2021,79.1023218880378,2023,85.011503676948,83.0317498523499,-5.909181788910189,3.9294279643120973,0.0181441206981385,-0.8346722155710292,-0.2675750302301996,-0.8528163362691678,0.5670971853408296
BRA_2022_02_24,BRA,Brazil,Choque global da guerra na Ucrania,external_shock,energy_inflation,2022-02-24,2022-02-24,2022,day,gdp,gdp_growth_annual_pct,GDP growth (annual %),annual_pct,World Bank API,2021,3.01669435408112,2023,4.7626043797061,3.24165532813583,-1.7459100256249798,0.2249609740547096,1.2642931765429608,0.61610294590743,0.6996224305981247,-0.6481902306355308,0.0835194846906947
BRA_2022_02_24,BRA,Brazil,Choque global da guerra na Ucrania,external_shock,energy_inflation,2022-02-24,2022-02-24,2022,day,gdp,gdp_per_capita_current_usd,GDP per capita (current US$),current_usd,World Bank API,2021,9281.33282136864,2023,7972.53696080695,10377.5897719195,1308.7958605616896,1096.25695055086,-1.1327118049442912,0.1367042494341069,1.1999763873486773,1.269416054378398,1.0632721379145704
BRA_2022_02_24,BRA,Brazil,Choque global da guerra na Ucrania,external_shock,energy_inflation,2022-02-24,2022-02-24,2022,day,inflation,inflation_annual_pct,"Inflation, consumer prices (annual %)",annual_pct,World Bank API,2021,9.28010608956872,2023,8.30165975585673,4.59356282283203,0.9784463337119895,-4.68654326673669,1.1882856982478889,1.600629560334288,-0.3744070705557272,0.41234386208639906,-1.9750366308900151
BRA_2022_02_24,BRA,Brazil,Choque global da guerra na Ucrania,external_shock,energy_inflation,2022-02-24,2022-02-24,2022,day,unemployment,unemployment_pct,"Unemployment, total (% of total labor force)",annual_pct,World Bank API,2021,9.231,2023,13.158,7.947,-3.9269999999999996,-1.2839999999999998,0.9780562972662746,-0.4913293255060813,-0.9717701555645752,-1.4693856227723558,-0.4804408300584939
BRA_2022_06_23,BRA,Brazil,Teto do ICMS dos combustiveis,economy,energy_fiscal,2022-06-23,2022-06-23,2022,day,debt,central_government_debt_pct_gdp,"Central government debt, total (% of GDP)",pct_gdp,World Bank API,2021,79.1023218880378,2023,85.011503676948,83.0317498523499,-5.909181788910189,3.9294279643120973,0.0181441206981385,-0.8346722155710292,-0.2675750302301996,-0.8528163362691678,0.5670971853408296
BRA_2022_06_23,BRA,Brazil,Teto do ICMS dos combustiveis,economy,energy_fiscal,2022-06-23,2022-06-23,2022,day,gdp,gdp_growth_annual_pct,GDP growth (annual %),annual_pct,World Bank API,2021,3.01669435408112,2023,4.7626043797061,3.24165532813583,-1.7459100256249798,0.2249609740547096,1.2642931765429608,0.61610294590743,0.6996224305981247,-0.6481902306355308,0.0835194846906947
BRA_2022_06_23,BRA,Brazil,Teto do ICMS dos combustiveis,economy,energy_fiscal,2022-06-23,2022-06-23,2022,day,gdp,gdp_per_capita_current_usd,GDP per capita (current US$),current_usd,World Bank API,2021,9281.33282136864,2023,7972.53696080695,10377.5897719195,1308.7958605616896,1096.25695055086,-1.1327118049442912,0.1367042494341069,1.1999763873486773,1.269416054378398,1.0632721379145704
BRA_2022_06_23,BRA,Brazil,Teto do ICMS dos combustiveis,economy,energy_fiscal,2022-06-23,2022-06-23,2022,day,inflation,inflation_annual_pct,"Inflation, consumer prices (annual %)",annual_pct,World Bank API,2021,9.28010608956872,2023,8.30165975585673,4.59356282283203,0.9784463337119895,-4.68654326673669,1.1882856982478889,1.600629560334288,-0.3744070705557272,0.41234386208639906,-1.9750366308900151
BRA_2022_06_23,BRA,Brazil,Teto do ICMS dos combustiveis,economy,energy_fiscal,2022-06-23,2022-06-23,2022,day,unemployment,unemployment_pct,"Unemployment, total (% of total labor force)",annual_pct,World Bank API,2021,9.231,2023,13.158,7.947,-3.9269999999999996,-1.2839999999999998,0.9780562972662746,-0.4913293255060813,-0.9717701555645752,-1.4693856227723558,-0.4804408300584939
BRA_2022_07_14,BRA,Brazil,PEC dos beneficios eleitorais,economy,fiscal_social,2022-07-14,2022-07-14,2022,day,debt,central_government_debt_pct_gdp,"Central government debt, total (% of GDP)",pct_gdp,World Bank API,2021,79.1023218880378,2023,85.011503676948,83.0317498523499,-5.909181788910189,3.9294279643120973,0.0181441206981385,-0.8346722155710292,-0.2675750302301996,-0.8528163362691678,0.5670971853408296
BRA_2022_07_14,BRA,Brazil,PEC dos beneficios eleitorais,economy,fiscal_social,2022-07-14,2022-07-14,2022,day,gdp,gdp_growth_annual_pct,GDP growth (annual %),annual_pct,World Bank API,2021,3.01669435408112,2023,4.7626043797061,3.24165532813583,-1.7459100256249798,0.2249609740547096,1.2642931765429608,0.61610294590743,0.6996224305981247,-0.6481902306355308,0.0835194846906947
BRA_2022_07_14,BRA,Brazil,PEC dos beneficios eleitorais,economy,fiscal_social,2022-07-14,2022-07-14,2022,day,gdp,gdp_per_capita_current_usd,GDP per capita (current US$),current_usd,World Bank API,2021,9281.33282136864,2023,7972.53696080695,10377.5897719195,1308.7958605616896,1096.25695055086,-1.1327118049442912,0.1367042494341069,1.1999763873486773,1.269416054378398,1.0632721379145704
BRA_2022_07_14,BRA,Brazil,PEC dos beneficios eleitorais,economy,fiscal_social,2022-07-14,2022-07-14,2022,day,inflation,inflation_annual_pct,"Inflation, consumer prices (annual %)",annual_pct,World Bank API,2021,9.28010608956872,2023,8.30165975585673,4.59356282283203,0.9784463337119895,-4.68654326673669,1.1882856982478889,1.600629560334288,-0.3744070705557272,0.41234386208639906,-1.9750366308900151
BRA_2022_07_14,BRA,Brazil,PEC dos beneficios eleitorais,economy,fiscal_social,2022-07-14,2022-07-14,2022,day,unemployment,unemployment_pct,"Unemployment, total (% of total labor force)",annual_pct,World Bank API,2021,9.231,2023,13.158,7.947,-3.9269999999999996,-1.2839999999999998,0.9780562972662746,-0.4913293255060813,-0.9717701555645752,-1.4693856227723558,-0.4804408300584939
